id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,day,trans,…,daycycle
23224920,32403a54-7c97-4930-9d9d-30c32dfbaa77,Sat Apr 20 2019 13:36:28 GMT-0700 (PDT),2019-04-20,2019-04-21 05:36:28 +0900,Pacific Time (US & Canada),1376052,taylorc,Taylor Curtis,2019-04-27 06:17:19 +0900,2019-05-02 07:47:33 +0900,casual,,https://www.inaturalist.org/observations/23224920,https://static.inaturalist.org/photos/35987911/medium.jpg,,,,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41316591,-119.8468804,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common lantana,Lantana camara,common lantana,Plantae,50333,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,,Lantaneae,,Lantana,,Lantana camara,,,,,2019-04-20,2019-02-10,41,41
22903408,774ff1a7-4791-420d-b72e-f465d5714138,Mon Apr 22 2019 12:44:34 GMT-0700 (PDT),2019-04-22,2019-04-23 04:44:34 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:21:23 +0900,2019-04-23 05:21:53 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903408,https://inaturalist-open-data.s3.amazonaws.com/photos/35500817/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41320049,-119.8460285,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2019-04-22,2019-02-12,43,43
22903446,705e262e-00b0-4af7-a015-bebf759fcb98,Mon Apr 22 2019 12:46:49 GMT-0700 (PDT),2019-04-22,2019-04-23 04:46:49 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:21:54 +0900,2019-04-23 05:22:37 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903446,https://inaturalist-open-data.s3.amazonaws.com/photos/35500866/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41261463,-119.8450855,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Pittosporum tobira,Japanese cheesewood,Plantae,78592,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Pittosporaceae,,,,,Pittosporum,,Pittosporum tobira,,,,,2019-04-22,2019-02-12,43,43
22903498,9f3f21ac-5c1d-4454-8fa6-fe742c5694f0,Mon Apr 22 2019 12:47:36 GMT-0700 (PDT),2019-04-22,2019-04-23 04:47:36 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:22:38 +0900,2024-10-24 01:16:39 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903498,https://inaturalist-open-data.s3.amazonaws.com/photos/35500919/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41190904,-119.8450752,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common bird-of-paradise flower,Strelitzia reginae,common bird-of-paradise flower,Plantae,49143,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Zingiberales,,,Strelitziaceae,,,,,Strelitzia,,Strelitzia reginae,,,,,2019-04-22,2019-02-12,43,43
22903526,25445dd2-e50e-405e-91fb-8cf04181274e,Mon Apr 22 2019 13:11:13 GMT-0700 (PDT),2019-04-22,2019-04-23 05:11:13 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:23:15 +0900,2023-01-27 22:06:24 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/22903526,https://inaturalist-open-data.s3.amazonaws.com/photos/35501008/medium.jpg,,,,2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.41257214,-119.8448672,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,white clover,Trifolium repens,white clover,Plantae,55745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Trifolieae,,Trifolium,,Trifolium repens,,,,,2019-04-22,2019-02-12,43,43
22903551,f39eca50-765c-44f2-a9ad-386ca5c847f4,Mon Apr 22 2019 13:11:43 GMT-0700 (PDT),2019-04-22,2019-04-23 05:11:43 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:23:53 +0900,2021-05-28 09:43:49 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903551,https://inaturalist-open-data.s3.amazonaws.com/photos/35501060/medium.jpg,,,,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41256325,-119.8448777,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,,2019-04-22,2019-02-12,43,43
22903594,3866757a-aba1-44d4-8ec9-2fb3ed51a887,Mon Apr 22 2019 13:13:10 GMT-0700 (PDT),2019-04-22,2019-04-23 05:13:10 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:24:31 +0900,2019-05-04 15:11:46 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/22903594,https://inaturalist-open-data.s3.amazonaws.com/photos/35501128/medium.jpg,,,"
",2,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.41257096,-119.8449887,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Myrsinoideae,,,,Lysimachia,,Lysimachia arvensis,,,,,2019-04-22,2019-02-12,43,43
22903684,91a3dd34-7c35-490e-b9cc-959fb36f9821,Mon Apr 22 2019 13:17:33 GMT-0700 (PDT),2019-04-22,2019-04-23 05:17:33 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:26:30 +0900,2019-04-23 05:27:00 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903684,https://inaturalist-open-data.s3.amazonaws.com/photos/35501278/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41307409,-119.8456966,30,,,,30,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Hemerocallis lilioasphodelus,yellow daylily,Plantae,163663,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asphodelaceae,Hemerocallidoideae,,,,Hemerocallis,,Hemerocallis lilioasphodelus,,,,,2019-04-22,2019-02-12,43,43
22903717,2d3d3603-a6fe-4dcc-8652-c57ef7dbc541,Mon Apr 22 2019 13:18:51 GMT-0700 (PDT),2019-04-22,2019-04-23 05:18:51 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:27:02 +0900,2019-04-23 05:27:38 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903717,https://inaturalist-open-data.s3.amazonaws.com/photos/35501308/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41364167,-119.8462061,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2019-04-22,2019-02-12,43,43
22903749,13965605-174d-4c35-86e2-0c22463a4992,Mon Apr 22 2019 13:20:27 GMT-0700 (PDT),2019-04-22,2019-04-23 05:20:27 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:27:40 +0900,2019-04-23 05:28:32 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903749,https://inaturalist-open-data.s3.amazonaws.com/photos/35501375/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41427454,-119.8461901,65,,,,65,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Hemerocallis lilioasphodelus,yellow daylily,Plantae,163663,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asphodelaceae,Hemerocallidoideae,,,,Hemerocallis,,Hemerocallis lilioasphodelus,,,,,2019-04-22,2019-02-12,43,43
22903826,ebda1be0-b282-4599-8edf-b6c3fedd1ced,Mon Apr 22 2019 13:21:40 GMT-0700 (PDT),2019-04-22,2019-04-23 05:21:40 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:28:56 +0900,2019-04-23 05:34:18 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22903826,https://inaturalist-open-data.s3.amazonaws.com/photos/35501863/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41479338,-119.8460884,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Bougainvillea,bougainvilleas,Plantae,53804,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Bougainvillea,,,,,,,2019-04-22,2019-02-12,43,43
22904122,b4500ce2-f495-4596-b75b-a3df81530917,Mon Apr 22 2019 13:23:18 GMT-0700 (PDT),2019-04-22,2019-04-23 05:23:18 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:34:19 +0900,2021-05-28 09:43:44 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904122,https://inaturalist-open-data.s3.amazonaws.com/photos/35501997/medium.jpg,,,,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41551653,-119.8457161,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,,2019-04-22,2019-02-12,43,43
22904176,48e4cc64-e940-43ab-9d48-0fcbe3448b03,Mon Apr 22 2019 13:24:05 GMT-0700 (PDT),2019-04-22,2019-04-23 05:24:05 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:35:33 +0900,2021-01-05 15:30:35 +0900,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22904176,https://inaturalist-open-data.s3.amazonaws.com/photos/35502038/medium.jpg,,,,1,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.41557202,-119.845779,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Treasure Flowers,Gazania,Treasure Flowers,Plantae,56151,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Vernonioideae,,Arctotideae,Gorteriinae,Gazania,,,,,,,2019-04-22,2019-02-12,43,43
22904215,008ec1de-6894-4323-ab54-65c2a800a351,Mon Apr 22 2019 13:24:39 GMT-0700 (PDT),2019-04-22,2019-04-23 05:24:39 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:36:46 +0900,2021-05-28 09:43:38 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904215,https://inaturalist-open-data.s3.amazonaws.com/photos/35502134/medium.jpg,,,,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4155791,-119.8456435,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,"sunflowers, daisies, asters, and allies",Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,,2019-04-22,2019-02-12,43,43
22904272,50e4addc-efa7-4d3e-8faf-ed3d5adef666,Mon Apr 22 2019 13:25:45 GMT-0700 (PDT),2019-04-22,2019-04-23 05:25:45 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:37:39 +0900,2025-03-02 17:29:08 +0900,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/22904272,https://inaturalist-open-data.s3.amazonaws.com/photos/35502245/medium.jpg,,,,0,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.41568404,-119.8457424,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Plantae,plants,Plantae,47126,Plantae,,,,,,,,,,,,,,,,,,,,,,2019-04-22,2019-02-12,43,43
22904504,2374b39e-ede6-4781-ab93-5a85df36c102,Mon Apr 22 2019 13:29:10 GMT-0700 (PDT),2019-04-22,2019-04-23 05:29:10 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:41:37 +0900,2019-04-23 05:47:06 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904504,https://inaturalist-open-data.s3.amazonaws.com/photos/35502696/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41592561,-119.8452379,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Rhaphiolepis indica,Indian Hawthorn,Plantae,179305,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Rhaphiolepis,,Rhaphiolepis indica,,,,,2019-04-22,2019-02-12,43,43
22904704,9b240da8-4e2d-4c80-9269-e5d4ae09b4aa,Mon Apr 22 2019 13:26:43 GMT-0700 (PDT),2019-04-22,2019-04-23 05:26:43 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:45:26 +0900,2019-04-23 05:46:43 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904704,https://inaturalist-open-data.s3.amazonaws.com/photos/35502957/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41565282,-119.8455085,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,,,,,,,,,,,,2019-04-22,2019-02-12,43,43
22904785,08f2d2f8-82dc-49d2-9bc0-64873d9478c6,Mon Apr 22 2019 13:29:38 GMT-0700 (PDT),2019-04-22,2019-04-23 05:29:38 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:47:07 +0900,2019-04-23 05:47:25 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904785,https://inaturalist-open-data.s3.amazonaws.com/photos/35503068/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41545134,-119.8450808,200,,,,200,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Clivia miniata,Natal Lily,Plantae,210194,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Haemantheae,,Clivia,,Clivia miniata,,,,,2019-04-22,2019-02-12,43,43
22904795,6e498704-16e0-421f-873a-07111983a782,Mon Apr 22 2019 13:30:19 GMT-0700 (PDT),2019-04-22,2019-04-23 05:30:19 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:47:26 +0900,2019-04-23 05:47:41 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904795,https://inaturalist-open-data.s3.amazonaws.com/photos/35503079/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41575525,-119.845286,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Agapanthus praecox,blue lily,Plantae,199324,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Agapanthoideae,,,,Agapanthus,,Agapanthus praecox,,,,,2019-04-22,2019-02-12,43,43
22904803,937f6083-502b-499c-8e53-7fe3c022972a,Mon Apr 22 2019 13:31:02 GMT-0700 (PDT),2019-04-22,2019-04-23 05:31:02 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:47:42 +0900,2019-04-23 05:50:04 +0900,research,CC-BY-NC,https://www.inaturalist.org/observations/22904803,https://inaturalist-open-data.s3.amazonaws.com/photos/35503117/medium.jpg,,,,1,0,false,3,"University of California - Santa Barbara, Goleta, CA, US",34.41555345,-119.8448732,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,greater periwinkle,Vinca major,greater periwinkle,Plantae,53326,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Rauvolfioideae,,Vinceae,Vincinae,Vinca,,Vinca major,,,,,2019-04-22,2019-02-12,43,43
22904829,096eb404-b820-497f-90d2-6184d9665686,Mon Apr 22 2019 13:31:35 GMT-0700 (PDT),2019-04-22,2019-04-23 05:31:35 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:48:00 +0900,2024-10-24 01:16:39 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904829,https://inaturalist-open-data.s3.amazonaws.com/photos/35503153/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41567248,-119.8450061,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,common bird-of-paradise flower,Strelitzia reginae,common bird-of-paradise flower,Plantae,49143,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Zingiberales,,,Strelitziaceae,,,,,Strelitzia,,Strelitzia reginae,,,,,2019-04-22,2019-02-12,43,43
22904865,9783570f-7cd9-416f-a5c9-122ed602cf65,Mon Apr 22 2019 13:32:05 GMT-0700 (PDT),2019-04-22,2019-04-23 05:32:05 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:48:27 +0900,2019-04-23 05:48:43 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904865,https://inaturalist-open-data.s3.amazonaws.com/photos/35503181/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.4157063,-119.8449486,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Pittosporum tobira,Japanese cheesewood,Plantae,78592,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Pittosporaceae,,,,,Pittosporum,,Pittosporum tobira,,,,,2019-04-22,2019-02-12,43,43
22904873,0d04d0dc-497e-4c8b-96d1-87ecc1670fca,Mon Apr 22 2019 13:33:01 GMT-0700 (PDT),2019-04-22,2019-04-23 05:33:01 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:48:45 +0900,2019-06-18 10:03:24 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904873,https://inaturalist-open-data.s3.amazonaws.com/photos/35503199/medium.jpg,,,,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41586094,-119.8448135,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,creeping lantana,Lantana montevidensis,creeping lantana,Plantae,77624,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,,Lantaneae,,Lantana,,Lantana montevidensis,,,,,2019-04-22,2019-02-12,43,43
22904896,82abd346-9f25-4c2a-a9a3-eb05f735b3aa,Mon Apr 22 2019 13:33:38 GMT-0700 (PDT),2019-04-22,2019-04-23 05:33:38 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:49:09 +0900,2019-05-04 15:24:59 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904896,https://inaturalist-open-data.s3.amazonaws.com/photos/35503243/medium.jpg,,,,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41617346,-119.8448605,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,trailing African daisy,Dimorphotheca fruticosa,trailing African daisy,Plantae,76661,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Calenduleae,,Dimorphotheca,,Dimorphotheca fruticosa,,,,,2019-04-22,2019-02-12,43,43
22904900,a9b93f55-5edb-46b5-a531-c8db47c1c7df,Mon Apr 22 2019 13:34:12 GMT-0700 (PDT),2019-04-22,2019-04-23 05:34:12 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:49:25 +0900,2019-04-23 05:53:45 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904900,https://inaturalist-open-data.s3.amazonaws.com/photos/35503268/medium.jpg,,,,1,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41615854,-119.8450765,25,,,,25,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,Hollyhock,Alcea rosea,Hollyhock,Plantae,62205,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malveae,,Alcea,,Alcea rosea,,,,,2019-04-22,2019-02-12,43,43
22904912,3631c226-8ebc-49d9-813d-260ebdfead77,Mon Apr 22 2019 13:35:10 GMT-0700 (PDT),2019-04-22,2019-04-23 05:35:10 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:49:47 +0900,2019-04-23 05:50:12 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904912,https://inaturalist-open-data.s3.amazonaws.com/photos/35503283/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41614756,-119.8449778,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Lavandula,Lavenders,Plantae,61905,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Ocimeae,Lavandulinae,Lavandula,,,,,,,2019-04-22,2019-02-12,43,43
22904924,efc94b2f-95f1-47f9-a403-bb28deb8f82e,Mon Apr 22 2019 13:36:46 GMT-0700 (PDT),2019-04-22,2019-04-23 05:36:46 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:50:12 +0900,2025-02-02 11:46:14 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904924,https://inaturalist-open-data.s3.amazonaws.com/photos/35503332/medium.jpg,,,,2,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41615092,-119.8449204,5,,,,5,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,,,,,,,,,,,,,,2019-04-22,2019-02-12,43,43
22904936,2265ed8c-61f0-497e-9e71-5093d167fa98,Mon Apr 22 2019 13:38:32 GMT-0700 (PDT),2019-04-22,2019-04-23 05:38:32 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 05:50:32 +0900,2019-04-23 05:50:52 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22904936,https://inaturalist-open-data.s3.amazonaws.com/photos/35503369/medium.jpg,,,,0,0,true,3,"Santa Barbara County, US-CA, US",34.41591782,-119.8450612,10,,,,10,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Rhaphiolepis indica,Indian Hawthorn,Plantae,179305,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Rhaphiolepis,,Rhaphiolepis indica,,,,,2019-04-22,2019-02-12,43,43
22910507,266a5542-f7cc-4e63-bf32-ee8f3246d0c6,Mon Apr 22 2019 15:15:50 GMT-0700 (PDT),2019-04-22,2019-04-23 07:15:50 +0900,Pacific Time (US & Canada),1521145,avanwinden,,2019-04-23 07:18:53 +0900,2019-04-23 07:30:23 +0900,casual,CC-BY-NC,https://www.inaturalist.org/observations/22910507,https://inaturalist-open-data.s3.amazonaws.com/photos/35510927/medium.jpg,,,,0,0,true,3,"University of California - Santa Barbara, Goleta, CA, US",34.41539097,-119.8450403,30,,,,30,,,false,,,,Santa Barbara,California,United States,California,Santa Barbara,,Clivia miniata,Natal Lily,Plantae,210194,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Haemantheae,,Clivia,,Clivia miniata,,,,,2019-04-22,2019-02-12,43,43
